id,author,conference,mdate,title,year
2743775,"Eamonn J. Keogh,Li Wei 0001,Michail Vlachos,Sang-Hee Lee,Xiaopeng Xi",VLDB,14-11-17,LB_Keogh Supports Exact Indexing of Shapes under Rotation Invariance with Arbitrary Representations and Distance Measures.,2006
2743776,"Edmond Lau,Samuel Madden",VLDB,30-04-15,"An Integrated Approach to Recovery and High Availability in an Updatable, Distributed Data Warehouse.",2006
2743794,"Garret Swart,Vijayshankar Raman",VLDB,30-04-15,How to Wring a Table Dry: Entropy Compression of Relations and Querying of Compressed Relations.,2006
2743805,"Nicolas Bruno,Surajit Chaudhuri",VLDB,30-04-15,To Tune or not to Tune? A Lightweight Physical Design Alerter.,2006
2743822,"Antony I. T. Rowstron,Austin Donnelly,Dushyanth Narayanan,Richard Mortier",VLDB,30-04-15,Delay Aware Querying with Seaweed.,2006
2743825,"Carl-Christian Kanne,Guido Moerkotte",VLDB,30-04-15,A Linear Time Algorithm for Optimal Tree Sibling Partitioning and Approximation Algorithms in Natix.,2006
2743888,"Benny Kimelfeld,Itzhak Fadida,Sara Cohen,Yaron Kanza,Yehoshua Sagiv",VLDB,30-04-15,Full Disjunctions: Polynomial-Delay Iterators in Action.,2006
2743895,Gang Luo,VLDB,30-04-15,Efficient Detection of Empty-Result Queries.,2006
2743904,"Amr El Abbadi,Arsany Sawires,Divyakant Agrawal,Jun'ichi Tatemura,K. Selçuk Candan,Oliver Po",VLDB,30-04-15,Maintaining XPath Views In Loosely Coupled Systems.,2006
2744005,Sujeet Pradhan,VLDB,30-04-15,An Algebraic Query Model for Effective and Efficient Retrieval of XML Fragments.,2006
2744038,"Arsalan Tavakoli,David Chu,Joseph M. Hellerstein,Lucian Popa 0002",VLDB,30-04-15,Entirely Declarative Sensor Network Systems.,2006
2744049,"Jennifer Widom,Kamesh Munagala,Rajeev Motwani,Utkarsh Srivastava",VLDB,30-04-15,Query Optimization over Web Services.,2006
2744051,"Dimitris Papadias,Kyriakos Mouratidis,Man Lung Yiu,Nikos Mamoulis",VLDB,30-04-15,Continuous Nearest Neighbor Monitoring in Road Networks.,2006
2744056,"Ali Saman Tosun,Guadalupe Canahuate,Hakan Ferhatosmanoglu,Tan Apaydin",VLDB,30-04-15,Approximate Encoding for Direct Access and Query Processing over Compressed Bitmaps.,2006
2744081,"Cong Yu 0001,H. V. Jagadish",VLDB,23-04-17,Efficient Discovery of XML Data Redundancies.,2006
2744091,"Alon Y. Halevy,Anish Das Sarma,Jennifer Widom,Omar Benjelloun",VLDB,30-04-15,ULDBs: Databases with Uncertainty and Lineage.,2006
2744119,"Chen Chen 0005,Dong Xin,Jiawei Han 0001",VLDB,05-06-17,Towards Robust Indexing for Ranked Queries.,2006
2744163,"Christos Faloutsos,Evan Hoke,Jimeng Sun",VLDB,30-04-15,InteMon: Intelligent System Monitoring on Large Clusters.,2006
2744164,"Chia-Hsin Huang,Hahn-Ming Lee,James J. Lu,Tyng-Ruey Chuang",VLDB,30-04-15,XML Evolution: A Two-phase XML Processing Model Using XML Prefiltering Techniques.,2006
2744233,"Nesime Tatbul,Stanley B. Zdonik",VLDB,30-04-15,Window-Aware Load Shedding for Aggregation Queries over Data Streams.,2006
2744240,Charu C. Aggarwal,VLDB,30-04-15,On Biased Reservoir Sampling in the Presence of Stream Evolution.,2006
2744275,"Andrej Taliun,Arturas Mazeika,Michael H. Böhlen",VLDB,30-04-15,Adaptive Density Estimation.,2006
2744314,"Johann Gamper,Michael H. Böhlen,Nikolaus Augsten",VLDB,30-04-15,An Incrementally Maintainable Index for Approximate Lookups in Hierarchical Data.,2006
2744317,"Emmanuel D. Pontikakis,Joshua Spiegel,Neoklis Polyzotis,Suratna Budalakoti",VLDB,30-04-15,AQAX: A System for Approximate XML Query Answers.,2006
2744327,"John E. Churchill,Philip A. Bernstein,Sergey Melnik 0001",VLDB,23-12-17,Incremental Schema Matching.,2006
2744347,"Debora Donato,Gerhard Weikum,Josiane Xavier Parreira,Sebastian Michel 0001",VLDB,16-07-18,Efficient and Decentralized PageRank Approximation in a Peer-to-Peer Web Search Network.,2006
2744356,"Elke A. Rundensteiner,Ling Wang 0002,Ming Jiang 0003,Murali Mani",VLDB,14-06-18,HUX: Handling Updates in XML.,2006
2744378,"Arvind Arasu,Raghav Kaushik,Venkatesh Ganti",VLDB,30-04-15,Efficient Exact Set-Similarity Joins.,2006
2744390,"Anat Eyal,Catriel Beeri,Simon Kamenkovich,Tova Milo",VLDB,30-04-15,Querying Business Processes.,2006
2744393,"Bhaskara Marthi,Krishnaram Kenthapadi,Nina Mishra,Rajeev Motwani,Shubha U. Nabar",VLDB,30-04-15,Towards Robustness in Query Auditing.,2006
2744407,"Konstantinos Morfonios,Yannis E. Ioannidis",VLDB,30-04-15,CURE for Cubes: Cubing Using a ROLAP Engine.,2006
2744417,"Jens-Peter Dittrich,Marcos Antonio Vaz Salles",VLDB,30-04-15,iDM: A Unified and Versatile Data Model for Personal Dataspace Management.,2006
2744479,"Enrico Zimuel,Loredana Afanasiev,Maarten Marx,Massimo Franceschet",VLDB,30-04-15,XCheck: A Platform for Benchmarking XQuery Engines.,2006
2744506,"Andrey Balmin,Fatma Özcan,Kevin S. Beyer,Matthias Nicola",VLDB,30-04-15,On the Path to Efficient XML Queries.,2006
2744511,"Dina Bitton,Franz Faerber,Jayavel Shanmugasundaram,Laura M. Haas",VLDB,30-04-15,Panel: One Platform for Mining Structured & Unstructured Data: Dream or Reality?,2006
2744519,"Anthony K. H. Tung,Beng Chin Ooi,Nick Koudas,Rui Zhang 0003",VLDB,30-04-15,Similarity Search: A Matching Based Approach.,2006
2744541,"Ki Yong Lee,Myoung-Ho Kim",VLDB,30-04-15,Efficient Incremental Maintenance of Data Cubes.,2006
2744571,"Dik Lun Lee,Haibo Hu,Victor C. S. Lee",VLDB,30-04-15,Distance Indexing on Road Networks.,2006
2744656,"Christopher M. Jermaine,Deepak Lachwani,Jayendra Venkateswaran,Tamer Kahveci",VLDB,30-04-15,Reference-based Indexing of Sequence Databases.,2006
2744659,"Xiaokui Xiao,Yufei Tao",VLDB,30-04-15,Anatomy: Simple and Effective Privacy Preservation.,2006
2744668,"Divyakant Agrawal,Hua-Gang Li,Jun'ichi Tatemura,K. Selçuk Candan,Songting Chen,Wang-Pin Hsiung",VLDB,30-04-15,Twig,2006
2744693,"Baile Shi,Jian Pei,Junqi Zhang,Wei Wang 0009,Xiangdong Zhou",VLDB,30-04-15,Using High Dimensional Indexes to Support Relevance Feedback Based Interactive Images Retrival.,2006
2744759,"Peter J. Haas,Rainer Gemulla,Wolfgang Lehner",VLDB,30-04-15,A Dip in the Reservoir: Maintaining Sample Synopses of Evolving Datasets.,2006
2744772,In Ryu,VLDB,30-04-15,Home Network: Road to Ubiquitous World.,2006
2744784,"Alun D. Preece,Binling Jin,Paolo Missier,R. Mark Greenwood,Suzanne M. Embury",VLDB,30-04-15,Quality Views: Capturing and Exploiting the User Perspective on Data Quality.,2006
2744793,"Clement T. Yu,Eduard C. Dragut,Weiyi Meng",VLDB,30-04-15,Meaningful Labeling of Integrated Query Interfaces.,2006
2744798,"Daniel Engovatov,Dmitry Lychagin,Michael J. Carey 0001,Nicola Onose,Till Westmann,Vinayak R. Borkar",VLDB,06-11-17,Query Processing in the AquaLogic Data Services Platform.,2006
2744812,"Cong Yu 0001,H. V. Jagadish",VLDB,23-04-17,Schema Summarization.,2006
2744835,"Jeffrey F. Naughton,Jiansheng Huang,Miron Livny",VLDB,30-04-15,TRAC: Toward Recency and Consistency Reporting in a Database with Distributed Data Sources.,2006
2744863,"Anthony K. H. Tung,Kian-Lee Tan,Liping Ji",VLDB,30-04-15,Mining Frequent Closed Cubes in 3D Datasets.,2006
2744919,"Anguel Novoselsky,Zhen Hua Liu",VLDB,30-04-15,Efficient XSLT Processing in Relational Database System.,2006
2744925,"Divyakant Agrawal,Hua-Gang Li,Jun'ichi Tatemura,K. Selçuk Candan,Songting Chen,Wang-Pin Hsiung",VLDB,30-04-15,Safety Guarantee of Continuous Join Queries over Punctuated Data Streams.,2006
2744967,"Allison W. Lee,Andrew Witkowski,Dinesh Das,Hong Su,Mohamed Zaït,Rafi Ahmed,Thierry Cruanes",VLDB,30-04-15,Cost-Based Query Transformation in Oracle.,2006
2744971,"Gye-Jeong Kim,Han-Deok Lee,Hyun-Sook Lee,Moon Jeung Joe,Seung-Cheon Baek",VLDB,30-04-15,LGeDBMS: A Small DBMS for Embedded System with Flash Memory.,2006
2744988,"Adam J. Storm,Christian Garcia-Arellano,Maheswaran Surendra,Sam Lightstone,Yixin Diao",VLDB,30-04-15,Adaptive Self-tuning Memory in DB2.,2006
2745011,"Laks V. S. Lakshmanan,Wendy Hui Wang",VLDB,30-04-15,Efficient Secure Query Evaluation over Encrypted XML Databases.,2006
2745029,"Matthew Denny,Michael J. Franklin",VLDB,30-04-15,Adaptive Execution of Variable-Accuracy Functions.,2006
2745041,"Michael W. Mahoney,Petros Drineas",VLDB,30-04-15,Randomized Algorithms for Matrices and Massive Data Sets.,2006
2745061,Jung-Hee Song,VLDB,30-04-15,IT839 Policy Leading to u-Korea.,2006
2745072,"Dong Xin,Hong Cheng,Jiawei Han 0001,Xiaolei Li",VLDB,05-06-17,Answering Top-k Queries with Multi-Dimensional Selections: The Ranking Cube Approach.,2006
2745076,"Michael J. Franklin,Minos N. Garofalakis,Shawn R. Jeffery",VLDB,30-04-15,Adaptive Cleaning for RFID Data Streams.,2006
2745082,Changhyun Kim,VLDB,30-04-15,Advances in Memory Technology.,2006
2745100,"Clement T. Yu,Hongkun Zhao,Weiyi Meng",VLDB,30-04-15,Automatic Extraction of Dynamic Record Sections From Search Engine Result Pages.,2006
2745102,"Eiman Elnahrawy,Michael Flaster,Philip Bohannon,Wenfei Fan",VLDB,30-04-15,Putting Context into Schema Matching.,2006
2745117,"Marek Kowalkiewicz,Tomasz Kaczmarek,Witold Abramowicz",VLDB,30-04-15,myPortal: Robust Extraction and Aggregation of Web Content.,2006
2745125,"Dario Colazzo,Giuseppe Castagna,Kim Nguyen 0001,Véronique Benzaken",VLDB,30-04-15,Type-Based XML Projection.,2006
2745132,"Graham Cormode,Minos N. Garofalakis",VLDB,30-04-15,Streaming in a Connected World.,2006
2745162,"Bee-Chung Chen,Lei Chen 0003,Paul Barford,Raghu Ramakrishnan,Vinod Yegneswaran",VLDB,30-04-15,Composite Subset Measures.,2006
2745187,"Sriram Mohan,Yuqing Wu",VLDB,30-04-15,IPAC - An Interactive Approach to Access Control for Semi-structured Data.,2006
2745208,"Frank Wm. Tompa,Robert H. Warren",VLDB,30-04-15,Multi-column Substring Matching for Database Schema Translation.,2006
2745215,"Anastasios Kementsietsidis,Gao Cong,Peter Buneman,Wenfei Fan",VLDB,30-04-15,Using Partial Evaluation in Distributed Query Evaluation.,2006
2745240,"Bee-Chung Chen,Jude W. Shavlik,Pradeep Tamma,Raghu Ramakrishnan",VLDB,30-04-15,Bellwether Analysis: Predicting Global Aggregates from Local Regions.,2006
2745246,"Ashraf Aboulnaga,Ihab F. Ilyas,M. Tamer Özsu,Ning Zhang 0002",VLDB,30-04-15,FIX: Feature-based Indexing Technique for XML Documents.,2006
2745265,"Christian Lovis,Karl Aberer,Mirko Steinle,Sarunas Girdzijauskas",VLDB,30-04-15,Mapping Moving Landscapes by Mining Mountains of Logs: Novel Techniques for Dependency Model Generation.,2006
2745282,"Konstantin Luttenberger,Michael Peter Haustein,Theo Härder",VLDB,30-04-15,Contest of XML Lock Protocols.,2006
2745305,"Chi-Yin Chow,Mohamed F. Mokbel,Walid G. Aref",VLDB,30-04-15,The New Casper: Query Processing for Location Services without Compromising Privacy.,2006
2745307,"Ali Salehi,Karl Aberer,Manfred Hauswirth",VLDB,30-04-15,A Middleware for Fast and Flexible Sensor Network Deployment.,2006
2745320,"Dhiraj Joshi,James Ze Wang,Jia Li 0001,Marc Friedenberg,Ritendra Datta,W. P. Weiss,Ziming Zhuang",VLDB,19-10-17,PARAgrab: A Comprehensive Architecture for Web Image Management and Multimodal Querying.,2006
2745323,Eamonn J. Keogh,VLDB,30-04-15,A Decade of Progress in Indexing and Mining Large Time Series Databases.,2006
2745355,"Anthony K. H. Tung,Chen Li 0001,Nick Koudas,Rares Vernica",VLDB,25-06-15,Relaxing Join and Selection Queries.,2006
2745367,"Kenneth Houkjær,Kristian Torp,Rico Wind",VLDB,30-04-15,Simple and Realistic Data Generation.,2006
